ts_recv,ts_event,rtype,publisher_id,instrument_id,action,side,depth,price,size,flags,ts_in_delta,sequence,symbol
2023-11-01 01:02:31.864293500+00:00,2023-11-01 01:02:31.863712673+00:00,0,1,78460,T,N,0,80.86,2,0,18264,171571031,CLF4
2023-11-01 01:02:31.874705713+00:00,2023-11-01 01:02:31.864322137+00:00,0,1,78460,T,B,0,80.87,4,0,13798,171571192,CLF4
2023-11-01 01:02:31.878249392+00:00,2023-11-01 01:02:31.865257025+00:00,0,1,78460,T,A,0,80.87,2,0,14510,171571435,CLF4
2023-11-01 01:02:31.878249392+00:00,2023-11-01 01:02:31.865257025+00:00,0,1,78460,T,A,0,80.86,4,0,14510,171571435,CLF4
2023-11-01 01:02:31.878792111+00:00,2023-11-01 01:02:31.865534629+00:00,0,1,78460,T,N,0,80.86,1,0,14051,171571475,CLF4
2023-11-01 01:02:31.880535233+00:00,2023-11-01 01:02:31.866666265+00:00,0,1,78460,T,A,0,80.86,1,0,16875,171571594,CLF4
2023-11-01 01:02:34.587531212+00:00,2023-11-01 01:02:34.583678225+00:00,0,1,78460,T,B,0,80.88,1,0,16838,171577585,CLF4
2023-11-01 01:02:35.013647055+00:00,2023-11-01 01:02:35.013389959+00:00,0,1,78460,T,A,0,80.88,1,0,16388,171579060,CLF4
2023-11-01 01:02:37.863867351+00:00,2023-11-01 01:02:37.863006391+00:00,0,1,78460,T,A,0,80.89,1,0,13512,171582173,CLF4
2023-11-01 01:02:40.377325247+00:00,2023-11-01 01:02:40.376989521+00:00,0,1,78460,T,A,0,80.88,1,0,17344,171584509,CLF4
2023-11-01 01:03:00.591948402+00:00,2023-11-01 01:03:00.583326953+00:00,0,1,78460,T,A,0,80.86,1,128,25218,171592149,CLF4
2023-11-01 01:03:00.968400427+00:00,2023-11-01 01:03:00.964080189+00:00,0,1,78460,T,B,0,80.88,1,0,13179,171595320,CLF4
2023-11-01 01:03:01.595117016+00:00,2023-11-01 01:03:01.586978977+00:00,0,1,78460,T,A,0,80.87,1,0,13892,171597719,CLF4
2023-11-01 01:03:06.646925938+00:00,2023-11-01 01:03:06.646623427+00:00,0,1,78460,T,A,0,80.85,1,0,19376,171601667,CLF4
2023-11-01 01:03:13.359752527+00:00,2023-11-01 01:03:13.359461911+00:00,0,1,78460,T,B,0,80.89,1,0,16196,171605750,CLF4
2023-11-01 01:03:16.248668987+00:00,2023-11-01 01:03:16.239890797+00:00,0,1,78460,T,A,0,80.9,1,0,13076,171609568,CLF4
2023-11-01 01:03:19.003292644+00:00,2023-11-01 01:03:18.992641843+00:00,0,1,78460,T,B,0,80.9,1,0,13628,171611567,CLF4
2023-11-01 01:03:19.005803472+00:00,2023-11-01 01:03:18.994129633+00:00,0,1,78460,T,N,0,80.91,1,0,14478,171611743,CLF4
2023-11-01 01:03:19.009354846+00:00,2023-11-01 01:03:18.994923003+00:00,0,1,78460,T,N,0,80.92,2,0,13827,171611999,CLF4
2023-11-01 01:03:19.011635045+00:00,2023-11-01 01:03:18.995356445+00:00,0,1,78460,T,B,0,80.93,1,0,13652,171612165,CLF4
2023-11-01 01:03:19.011875555+00:00,2023-11-01 01:03:18.995388321+00:00,0,1,78460,T,B,0,80.93,22,0,14610,171612183,CLF4
2023-11-01 01:03:19.015174628+00:00,2023-11-01 01:03:18.996563919+00:00,0,1,78460,T,B,0,80.94,2,0,14138,171612420,CLF4
2023-11-01 01:03:19.015480826+00:00,2023-11-01 01:03:18.997038625+00:00,0,1,78460,T,B,0,80.95,1,0,13856,171612446,CLF4
2023-11-01 01:03:19.016834660+00:00,2023-11-01 01:03:18.999864283+00:00,0,1,78460,T,B,0,80.95,1,0,14243,171612562,CLF4
2023-11-01 01:03:19.033786563+00:00,2023-11-01 01:03:19.014222607+00:00,0,1,78460,T,A,0,80.94,1,0,14256,171613950,CLF4
2023-11-01 01:03:19.033786563+00:00,2023-11-01 01:03:19.014222607+00:00,0,1,78460,T,A,0,80.93,1,0,14256,171613950,CLF4
2023-11-01 01:03:19.035967806+00:00,2023-11-01 01:03:19.016109195+00:00,0,1,78460,T,A,0,80.94,1,0,13799,171614122,CLF4
2023-11-01 01:03:19.039838274+00:00,2023-11-01 01:03:19.022957901+00:00,0,1,78460,T,N,0,80.94,1,0,13773,171614448,CLF4
2023-11-01 01:03:19.051328800+00:00,2023-11-01 01:03:19.035950061+00:00,0,1,78460,T,A,0,80.93,2,0,14360,171615360,CLF4
2023-11-01 01:03:19.051851684+00:00,2023-11-01 01:03:19.035997321+00:00,0,1,78460,T,A,0,80.93,1,128,15322,171615399,CLF4
2023-11-01 01:03:19.051914812+00:00,2023-11-01 01:03:19.036023401+00:00,0,1,78460,T,A,0,80.93,1,128,15624,171615403,CLF4
2023-11-01 01:03:19.052682041+00:00,2023-11-01 01:03:19.036416655+00:00,0,1,78460,T,A,0,80.93,1,128,14489,171615454,CLF4
2023-11-01 01:03:19.053286050+00:00,2023-11-01 01:03:19.036772489+00:00,0,1,78460,T,A,0,80.92,3,0,17987,171615494,CLF4
2023-11-01 01:03:19.053387094+00:00,2023-11-01 01:03:19.036779671+00:00,0,1,78460,T,A,0,80.92,1,128,18044,171615501,CLF4
2023-11-01 01:03:19.060793705+00:00,2023-11-01 01:03:19.046544311+00:00,0,1,78460,T,B,0,80.93,2,0,13620,171616062,CLF4
2023-11-01 01:03:19.061271300+00:00,2023-11-01 01:03:19.046847425+00:00,0,1,78460,T,B,0,80.93,1,0,13593,171616101,CLF4
2023-11-01 01:03:19.062786026+00:00,2023-11-01 01:03:19.048840969+00:00,0,1,78460,T,B,0,80.93,1,0,13516,171616227,CLF4
2023-11-01 01:03:19.065541818+00:00,2023-11-01 01:03:19.052412317+00:00,0,1,78460,T,A,0,80.92,2,0,13507,171616428,CLF4
2023-11-01 01:03:19.073270123+00:00,2023-11-01 01:03:19.063604575+00:00,0,1,78460,T,A,0,80.92,2,0,13734,171616997,CLF4
2023-11-01 01:03:20.194088134+00:00,2023-11-01 01:03:20.191466535+00:00,0,1,78460,T,A,0,80.93,1,0,13507,171621534,CLF4
2023-11-01 01:03:24.174256504+00:00,2023-11-01 01:03:24.173998505+00:00,0,1,78460,T,B,0,80.95,1,0,17730,171625818,CLF4
2023-11-01 01:03:27.083907218+00:00,2023-11-01 01:03:27.075302073+00:00,0,1,78460,T,B,0,80.96,2,0,14036,171627346,CLF4
2023-11-01 01:03:29.884879604+00:00,2023-11-01 01:03:29.884323231+00:00,0,1,78460,T,A,0,80.95,1,0,16882,171632188,CLF4
2023-11-01 01:03:34.346640353+00:00,2023-11-01 01:03:34.345764065+00:00,0,1,78460,T,A,0,80.96,1,0,14394,171638701,CLF4
2023-11-01 01:03:38.849660809+00:00,2023-11-01 01:03:38.848644303+00:00,0,1,78460,T,B,0,80.96,1,0,19352,171641502,CLF4
2023-11-01 01:03:38.854692477+00:00,2023-11-01 01:03:38.850593661+00:00,0,1,78460,T,A,0,80.96,1,128,13656,171641854,CLF4
2023-11-01 01:04:00.788461904+00:00,2023-11-01 01:04:00.779495819+00:00,0,1,78460,T,B,0,80.94,1,0,16237,171653650,CLF4
2023-11-01 01:04:00.793385119+00:00,2023-11-01 01:04:00.791446123+00:00,0,1,78460,T,A,0,80.94,1,0,14011,171653981,CLF4
2023-11-01 01:04:01.317376871+00:00,2023-11-01 01:04:01.315561773+00:00,0,1,78460,T,A,0,80.93,1,0,14111,171655237,CLF4
2023-11-01 01:04:09.698159154+00:00,2023-11-01 01:04:09.697879047+00:00,0,1,78460,T,B,0,80.96,1,0,18331,171667884,CLF4
2023-11-01 01:04:12.521941766+00:00,2023-11-01 01:04:12.521622685+00:00,0,1,78460,T,B,0,80.96,1,0,16172,171669828,CLF4
2023-11-01 01:04:22.392814654+00:00,2023-11-01 01:04:22.392533131+00:00,0,1,78460,T,B,0,80.96,1,0,22062,171670763,CLF4
2023-11-01 01:04:22.401088356+00:00,2023-11-01 01:04:22.393012245+00:00,0,1,78460,T,B,0,80.96,1,0,16264,171670777,CLF4
2023-11-01 01:04:23.277805654+00:00,2023-11-01 01:04:23.275276313+00:00,0,1,78460,T,A,0,80.94,1,0,17317,171671445,CLF4
2023-11-01 01:04:27.794138622+00:00,2023-11-01 01:04:27.793885223+00:00,0,1,78460,T,B,0,80.96,1,0,17019,171674240,CLF4
2023-11-01 01:04:44.632458655+00:00,2023-11-01 01:04:44.631893107+00:00,0,1,78460,T,A,0,80.94,2,128,21307,171678758,CLF4
2023-11-01 01:04:44.641230261+00:00,2023-11-01 01:04:44.633963691+00:00,0,1,78460,T,A,0,80.93,2,0,16098,171678798,CLF4
2023-11-01 01:04:44.659730603+00:00,2023-11-01 01:04:44.651967623+00:00,0,1,78460,T,A,0,80.93,2,0,17791,171679093,CLF4
2023-11-01 01:04:44.660015947+00:00,2023-11-01 01:04:44.652190799+00:00,0,1,78460,T,A,0,80.93,2,128,14067,171679112,CLF4
2023-11-01 01:04:44.661359665+00:00,2023-11-01 01:04:44.659963149+00:00,0,1,78460,T,A,0,80.93,1,0,14204,171679207,CLF4
2023-11-01 01:04:44.661493011+00:00,2023-11-01 01:04:44.659982667+00:00,0,1,78460,T,N,0,80.93,1,0,13224,171679214,CLF4
2023-11-01 01:04:47.406580196+00:00,2023-11-01 01:04:47.406321015+00:00,0,1,78460,T,B,0,80.93,1,0,16785,171682513,CLF4
2023-11-01 01:04:47.546173455+00:00,2023-11-01 01:04:47.545908959+00:00,0,1,78460,T,B,0,80.93,1,0,17652,171682815,CLF4
2023-11-01 01:04:47.554420637+00:00,2023-11-01 01:04:47.546176417+00:00,0,1,78460,T,B,0,80.93,3,0,13733,171682831,CLF4
2023-11-01 01:04:47.556787254+00:00,2023-11-01 01:04:47.556434335+00:00,0,1,78460,T,N,0,80.93,1,0,17430,171682899,CLF4
2023-11-01 01:04:48.747240305+00:00,2023-11-01 01:04:48.746950975+00:00,0,1,78460,T,B,0,80.95,1,0,17455,171685716,CLF4
2023-11-01 01:04:48.751730464+00:00,2023-11-01 01:04:48.751265049+00:00,0,1,78460,T,A,0,80.94,1,0,14083,171685800,CLF4
2023-11-01 01:04:48.847029295+00:00,2023-11-01 01:04:48.846764315+00:00,0,1,78460,T,B,0,80.95,1,0,17247,171685978,CLF4
2023-11-01 01:04:54.432731562+00:00,2023-11-01 01:04:54.432461769+00:00,0,1,78460,T,A,0,80.94,1,0,16867,171686543,CLF4
2023-11-01 01:04:57.383795155+00:00,2023-11-01 01:04:57.377942635+00:00,0,1,78460,T,B,0,80.95,2,0,19860,171686974,CLF4
2023-11-01 01:05:00.651592122+00:00,2023-11-01 01:05:00.651370293+00:00,0,1,78460,T,B,0,80.95,1,0,17122,171688609,CLF4
2023-11-01 01:05:00.934710684+00:00,2023-11-01 01:05:00.934453959+00:00,0,1,78460,T,A,0,80.95,2,0,16872,171689170,CLF4
2023-11-01 01:05:04.844339565+00:00,2023-11-01 01:05:04.843986481+00:00,0,1,78460,T,B,0,80.97,1,0,14013,171692524,CLF4
2023-11-01 01:05:06.514703131+00:00,2023-11-01 01:05:06.514457047+00:00,0,1,78460,T,B,0,81.0,1,0,17066,171697009,CLF4
2023-11-01 01:05:17.019206996+00:00,2023-11-01 01:05:17.018905183+00:00,0,1,78460,T,A,0,80.97,1,0,17704,171704538,CLF4
2023-11-01 01:05:23.342266167+00:00,2023-11-01 01:05:23.341741477+00:00,0,1,78460,T,A,0,80.96,2,0,14332,171706794,CLF4
2023-11-01 01:05:23.947694310+00:00,2023-11-01 01:05:23.947429307+00:00,0,1,78460,T,A,0,80.95,1,0,17169,171707962,CLF4
2023-11-01 01:05:27.549654452+00:00,2023-11-01 01:05:27.549354291+00:00,0,1,78460,T,B,0,80.99,2,0,17413,171711094,CLF4
2023-11-01 01:05:32.309638357+00:00,2023-11-01 01:05:32.309122295+00:00,0,1,78460,T,N,0,81.0,1,0,17808,171714948,CLF4
2023-11-01 01:05:32.828368935+00:00,2023-11-01 01:05:32.827793593+00:00,0,1,78460,T,A,0,81.0,1,0,17490,171715953,CLF4
2023-11-01 01:05:38.311053350+00:00,2023-11-01 01:05:38.310546463+00:00,0,1,78460,T,N,0,81.02,1,0,18132,171721291,CLF4
2023-11-01 01:05:41.047733825+00:00,2023-11-01 01:05:41.047483869+00:00,0,1,78460,T,B,0,81.0,1,0,17034,171728316,CLF4
2023-11-01 01:05:44.217098468+00:00,2023-11-01 01:05:44.214334687+00:00,0,1,78460,T,A,0,80.99,1,0,14219,171731837,CLF4
2023-11-01 01:05:58.842273900+00:00,2023-11-01 01:05:58.841971439+00:00,0,1,78460,T,A,0,80.99,1,0,16970,171737019,CLF4
2023-11-01 01:06:01.278419906+00:00,2023-11-01 01:06:01.277865493+00:00,0,1,78460,T,A,0,80.97,1,0,13926,171739823,CLF4
2023-11-01 01:06:01.281368259+00:00,2023-11-01 01:06:01.277873951+00:00,0,1,78460,T,A,0,80.96,8,0,18047,171739864,CLF4
2023-11-01 01:06:01.288494322+00:00,2023-11-01 01:06:01.281412905+00:00,0,1,78460,T,A,0,80.95,1,0,13992,171740363,CLF4
2023-11-01 01:06:01.294600098+00:00,2023-11-01 01:06:01.287547929+00:00,0,1,78460,T,A,0,80.95,1,128,12956,171740853,CLF4
2023-11-01 01:06:01.299478488+00:00,2023-11-01 01:06:01.294182589+00:00,0,1,78460,T,B,0,80.96,2,0,13669,171741227,CLF4
2023-11-01 01:06:01.747584771+00:00,2023-11-01 01:06:01.739120181+00:00,0,1,78460,T,A,0,80.93,1,0,12972,171745399,CLF4
2023-11-01 01:06:02.027741087+00:00,2023-11-01 01:06:02.026050545+00:00,0,1,78460,T,N,0,80.94,1,0,17573,171746972,CLF4
2023-11-01 01:06:02.029237632+00:00,2023-11-01 01:06:02.028387263+00:00,0,1,78460,T,B,0,80.94,1,0,14799,171747082,CLF4
2023-11-01 01:06:03.008429265+00:00,2023-11-01 01:06:03.008170909+00:00,0,1,78460,T,B,0,80.94,1,0,17919,171749336,CLF4
2023-11-01 01:06:03.109218060+00:00,2023-11-01 01:06:03.108968529+00:00,0,1,78460,T,B,0,80.94,1,0,18142,171749458,CLF4
2023-11-01 01:06:03.218073682+00:00,2023-11-01 01:06:03.217810735+00:00,0,1,78460,T,B,0,80.94,1,0,17007,171749531,CLF4
2023-11-01 01:06:07.303232966+00:00,2023-11-01 01:06:07.299966901+00:00,0,1,78460,T,A,0,80.91,1,0,14490,171757439,CLF4
2023-11-01 01:06:07.319088933+00:00,2023-11-01 01:06:07.318847985+00:00,0,1,78460,T,B,0,80.92,1,0,17186,171757925,CLF4
2023-11-01 01:06:11.747508499+00:00,2023-11-01 01:06:11.747238031+00:00,0,1,78460,T,B,0,80.93,1,0,17276,171766791,CLF4
2023-11-01 01:06:21.432853114+00:00,2023-11-01 01:06:21.432265171+00:00,0,1,78460,T,A,0,80.92,1,0,14209,171773131,CLF4
2023-11-01 01:06:22.448955104+00:00,2023-11-01 01:06:22.448682653+00:00,0,1,78460,T,B,0,80.93,1,0,17452,171774485,CLF4
2023-11-01 01:06:23.586713676+00:00,2023-11-01 01:06:23.585792137+00:00,0,1,78460,T,B,0,80.94,1,0,15459,171775691,CLF4
2023-11-01 01:06:29.181959451+00:00,2023-11-01 01:06:29.176985307+00:00,0,1,78460,T,B,0,80.97,1,128,16187,171780978,CLF4
2023-11-01 01:06:29.188880742+00:00,2023-11-01 01:06:29.180497267+00:00,0,1,78460,T,A,0,80.97,1,0,17603,171781499,CLF4
2023-11-01 01:06:31.278006781+00:00,2023-11-01 01:06:31.277761293+00:00,0,1,78460,T,A,0,80.97,1,0,17430,171788267,CLF4
2023-11-01 01:06:31.786730472+00:00,2023-11-01 01:06:31.786144191+00:00,0,1,78460,T,N,0,80.97,1,0,18141,171789301,CLF4
2023-11-01 01:07:17.116654265+00:00,2023-11-01 01:07:17.116241509+00:00,0,1,78460,T,A,0,80.93,1,0,13478,171809203,CLF4
2023-11-01 01:07:40.149078888+00:00,2023-11-01 01:07:40.148676633+00:00,0,1,78460,T,B,0,80.93,1,0,13571,171818236,CLF4
2023-11-01 01:08:00.371835933+00:00,2023-11-01 01:08:00.371305247+00:00,0,1,78460,T,A,0,80.92,1,0,17238,171835409,CLF4
2023-11-01 01:08:01.427830742+00:00,2023-11-01 01:08:01.427517599+00:00,0,1,78460,T,A,0,80.91,1,0,16162,171836819,CLF4
2023-11-01 01:08:03.269695943+00:00,2023-11-01 01:08:03.268114919+00:00,0,1,78460,T,A,0,80.9,1,0,13855,171838270,CLF4
2023-11-01 01:08:03.368681232+00:00,2023-11-01 01:08:03.368428761+00:00,0,1,78460,T,A,0,80.9,1,0,17173,171839194,CLF4
2023-11-01 01:08:05.168326946+00:00,2023-11-01 01:08:05.168056537+00:00,0,1,78460,T,A,0,80.88,1,0,17240,171841744,CLF4
2023-11-01 01:08:07.710899393+00:00,2023-11-01 01:08:07.710479331+00:00,0,1,78460,T,B,0,80.9,1,0,14125,171842060,CLF4
2023-11-01 01:08:26.235728501+00:00,2023-11-01 01:08:26.235378715+00:00,0,1,78460,T,B,0,80.92,1,0,17372,171852013,CLF4
2023-11-01 01:08:32.010756311+00:00,2023-11-01 01:08:32.009159955+00:00,0,1,78460,T,A,0,80.9,1,0,24396,171855210,CLF4
2023-11-01 01:08:36.474641954+00:00,2023-11-01 01:08:36.474005523+00:00,0,1,78460,T,B,0,80.91,1,0,13870,171857727,CLF4
2023-11-01 01:08:53.271364945+00:00,2023-11-01 01:08:53.270511285+00:00,0,1,78460,T,A,0,80.89,2,0,14719,171862420,CLF4
2023-11-01 01:08:54.254940601+00:00,2023-11-01 01:08:54.254090267+00:00,0,1,78460,T,A,0,80.87,1,0,13505,171865150,CLF4
2023-11-01 01:08:54.255158681+00:00,2023-11-01 01:08:54.254097131+00:00,0,1,78460,T,A,0,80.87,1,128,15176,171865163,CLF4
2023-11-01 01:08:58.240350474+00:00,2023-11-01 01:08:58.238640831+00:00,0,1,78460,T,A,0,80.87,1,0,14201,171868478,CLF4
2023-11-01 01:09:05.440241466+00:00,2023-11-01 01:09:05.439736283+00:00,0,1,78460,T,B,0,80.88,1,0,17137,171870220,CLF4
2023-11-01 01:09:08.389842926+00:00,2023-11-01 01:09:08.388752407+00:00,0,1,78460,T,B,0,80.89,1,0,13754,171872622,CLF4
2023-11-01 01:09:18.593808993+00:00,2023-11-01 01:09:18.592785227+00:00,0,1,78460,T,B,0,80.9,1,0,13840,171875515,CLF4
2023-11-01 01:09:22.339102360+00:00,2023-11-01 01:09:22.338834335+00:00,0,1,78460,T,A,0,80.9,1,0,17476,171877454,CLF4
2023-11-01 01:09:26.677154495+00:00,2023-11-01 01:09:26.676610563+00:00,0,1,78460,T,A,0,80.9,1,0,13749,171880820,CLF4
2023-11-01 01:09:58.067619494+00:00,2023-11-01 01:09:58.065544807+00:00,0,1,78460,T,B,0,80.92,2,0,13838,171886242,CLF4
2023-11-01 01:09:58.072241800+00:00,2023-11-01 01:09:58.066152093+00:00,0,1,78460,T,N,0,80.93,1,0,14095,171886538,CLF4
2023-11-01 01:09:58.106263704+00:00,2023-11-01 01:09:58.105990071+00:00,0,1,78460,T,B,0,80.95,1,0,17250,171889280,CLF4
2023-11-01 01:10:01.986143845+00:00,2023-11-01 01:10:01.985868879+00:00,0,1,78460,T,B,0,80.96,1,0,18142,171897721,CLF4
2023-11-01 01:10:02.370419167+00:00,2023-11-01 01:10:02.370116311+00:00,0,1,78460,T,A,0,80.95,1,0,13812,171898103,CLF4
2023-11-01 01:10:04.304926278+00:00,2023-11-01 01:10:04.303045583+00:00,0,1,78460,T,A,0,80.94,1,128,14258,171900539,CLF4
2023-11-01 01:10:21.169550414+00:00,2023-11-01 01:10:21.169028159+00:00,0,1,78460,T,B,0,80.93,1,0,14171,171923813,CLF4
2023-11-01 01:10:30.025344821+00:00,2023-11-01 01:10:30.024549939+00:00,0,1,78460,T,B,0,80.93,2,0,19910,171927896,CLF4
2023-11-01 01:10:30.027763537+00:00,2023-11-01 01:10:30.025084191+00:00,0,1,78460,T,B,0,80.94,2,0,16779,171928043,CLF4
2023-11-01 01:10:31.681879211+00:00,2023-11-01 01:10:31.681633485+00:00,0,1,78460,T,A,0,80.96,1,0,17256,171932535,CLF4
2023-11-01 01:10:31.682995367+00:00,2023-11-01 01:10:31.682581999+00:00,0,1,78460,T,A,0,80.96,1,0,13845,171932611,CLF4
2023-11-01 01:10:51.532757309+00:00,2023-11-01 01:10:51.532387127+00:00,0,1,78460,T,A,0,80.95,1,0,13413,171939716,CLF4
2023-11-01 01:11:01.417502130+00:00,2023-11-01 01:11:01.417175739+00:00,0,1,78460,T,A,0,80.95,2,0,17524,171946632,CLF4
2023-11-01 01:11:02.851449008+00:00,2023-11-01 01:11:02.851160415+00:00,0,1,78460,T,A,0,80.94,1,0,16699,171948344,CLF4
2023-11-01 01:11:03.007935995+00:00,2023-11-01 01:11:03.007692749+00:00,0,1,78460,T,A,0,80.94,1,0,17441,171948389,CLF4
2023-11-01 01:11:13.291943712+00:00,2023-11-01 01:11:13.291021381+00:00,0,1,78460,T,A,0,80.91,4,0,17671,171953875,CLF4
2023-11-01 01:11:13.292331607+00:00,2023-11-01 01:11:13.291028161+00:00,0,1,78460,T,A,0,80.91,1,128,15983,171953897,CLF4
2023-11-01 01:11:14.009710944+00:00,2023-11-01 01:11:14.008675059+00:00,0,1,78460,T,A,0,80.9,1,0,13302,171956092,CLF4
2023-11-01 01:11:17.820006267+00:00,2023-11-01 01:11:17.818679221+00:00,0,1,78460,T,B,0,80.91,1,0,13805,171958704,CLF4
2023-11-01 01:11:22.442243726+00:00,2023-11-01 01:11:22.441101243+00:00,0,1,78460,T,B,0,80.92,1,0,14027,171959928,CLF4
2023-11-01 01:11:23.340624597+00:00,2023-11-01 01:11:23.340355455+00:00,0,1,78460,T,A,0,80.91,1,0,17329,171961395,CLF4
2023-11-01 01:11:26.470597727+00:00,2023-11-01 01:11:26.470029911+00:00,0,1,78460,T,B,0,80.92,1,0,14267,171961819,CLF4
2023-11-01 01:11:32.010515960+00:00,2023-11-01 01:11:32.010109911+00:00,0,1,78460,T,A,0,80.93,1,0,13570,171966914,CLF4
2023-11-01 01:11:43.982840053+00:00,2023-11-01 01:11:43.982281751+00:00,0,1,78460,T,N,0,80.94,1,0,18609,171969822,CLF4
2023-11-01 01:11:48.601096016+00:00,2023-11-01 01:11:48.600759145+00:00,0,1,78460,T,A,0,80.92,2,0,17492,171972099,CLF4
2023-11-01 01:12:00.164402486+00:00,2023-11-01 01:12:00.162391377+00:00,0,1,78460,T,A,0,80.91,1,0,13703,171975185,CLF4
2023-11-01 01:12:19.353232290+00:00,2023-11-01 01:12:19.352882685+00:00,0,1,78460,T,B,0,80.93,1,0,13913,171983207,CLF4
2023-11-01 01:12:26.727705531+00:00,2023-11-01 01:12:26.726975575+00:00,0,1,78460,T,A,0,80.92,1,0,19613,171985816,CLF4
2023-11-01 01:12:26.729959701+00:00,2023-11-01 01:12:26.727620605+00:00,0,1,78460,T,A,0,80.91,2,0,14225,171985948,CLF4
2023-11-01 01:12:36.480548364+00:00,2023-11-01 01:12:36.480186739+00:00,0,1,78460,T,B,0,80.91,1,0,17669,171990262,CLF4
2023-11-01 01:12:36.678780491+00:00,2023-11-01 01:12:36.678299873+00:00,0,1,78460,T,A,0,80.91,1,128,17743,171991975,CLF4
2023-11-01 01:12:38.038069942+00:00,2023-11-01 01:12:38.037406097+00:00,0,1,78460,T,N,0,80.93,2,0,13877,171992587,CLF4
2023-11-01 01:12:38.043553689+00:00,2023-11-01 01:12:38.038800289+00:00,0,1,78460,T,N,0,80.94,2,0,13718,171992955,CLF4
2023-11-01 01:12:38.044662155+00:00,2023-11-01 01:12:38.039813237+00:00,0,1,78460,T,A,0,80.93,3,128,16377,171993034,CLF4
2023-11-01 01:12:38.060776829+00:00,2023-11-01 01:12:38.060330325+00:00,0,1,78460,T,A,0,80.92,1,0,13459,171994001,CLF4
2023-11-01 01:12:54.085367875+00:00,2023-11-01 01:12:54.084286143+00:00,0,1,78460,T,A,0,80.93,1,0,13664,171998616,CLF4
2023-11-01 01:12:54.088123455+00:00,2023-11-01 01:12:54.085148859+00:00,0,1,78460,T,A,0,80.92,1,128,17256,171998802,CLF4
2023-11-01 01:13:15.022222800+00:00,2023-11-01 01:13:15.020980521+00:00,0,1,78460,T,B,0,80.94,1,0,14205,172005498,CLF4
2023-11-01 01:13:15.028628383+00:00,2023-11-01 01:13:15.023977445+00:00,0,1,78460,T,N,0,80.95,1,0,14459,172005953,CLF4
2023-11-01 01:13:16.014585217+00:00,2023-11-01 01:13:16.014075599+00:00,0,1,78460,T,B,0,80.98,1,0,13723,172010366,CLF4
2023-11-01 01:13:18.946519184+00:00,2023-11-01 01:13:18.946252177+00:00,0,1,78460,T,B,0,81.0,1,0,18455,172015637,CLF4
2023-11-01 01:13:18.946662232+00:00,2023-11-01 01:13:18.946391325+00:00,0,1,78460,T,B,0,81.0,1,0,14109,172015648,CLF4
2023-11-01 01:13:21.252833885+00:00,2023-11-01 01:13:21.252464519+00:00,0,1,78460,T,A,0,80.99,1,0,13597,172016420,CLF4
2023-11-01 01:13:29.080940006+00:00,2023-11-01 01:13:29.080666275+00:00,0,1,78460,T,A,0,80.99,1,0,17337,172022316,CLF4
2023-11-01 01:13:29.459407295+00:00,2023-11-01 01:13:29.458731335+00:00,0,1,78460,T,N,0,80.99,1,0,17407,172022924,CLF4
2023-11-01 01:13:30.101408422+00:00,2023-11-01 01:13:30.101057301+00:00,0,1,78460,T,B,0,80.99,1,0,14158,172024115,CLF4
2023-11-01 01:14:02.865154874+00:00,2023-11-01 01:14:02.864063887+00:00,0,1,78460,T,B,0,80.97,3,0,14803,172037296,CLF4
2023-11-01 01:14:02.878369408+00:00,2023-11-01 01:14:02.876385633+00:00,0,1,78460,T,A,0,80.97,1,0,13760,172038251,CLF4
2023-11-01 01:14:07.251180854+00:00,2023-11-01 01:14:07.250534289+00:00,0,1,78460,T,B,0,80.98,2,0,14682,172040204,CLF4
2023-11-01 01:14:07.303390444+00:00,2023-11-01 01:14:07.302865797+00:00,0,1,78460,T,B,0,80.99,1,0,13724,172040776,CLF4
2023-11-01 01:14:07.304095573+00:00,2023-11-01 01:14:07.303622251+00:00,0,1,78460,T,B,0,80.99,1,0,13578,172040827,CLF4
2023-11-01 01:14:55.368705420+00:00,2023-11-01 01:14:55.367071605+00:00,0,1,78460,T,B,0,81.01,1,0,13672,172052653,CLF4
2023-11-01 01:15:03.028620652+00:00,2023-11-01 01:15:03.028059785+00:00,0,1,78460,T,N,0,80.98,1,0,17536,172058665,CLF4
2023-11-01 01:15:06.919495071+00:00,2023-11-01 01:15:06.919212301+00:00,0,1,78460,T,A,0,80.98,1,0,17226,172061870,CLF4
2023-11-01 01:15:15.091085202+00:00,2023-11-01 01:15:15.090747081+00:00,0,1,78460,T,B,0,80.99,1,0,17443,172063055,CLF4
2023-11-01 01:15:18.540967473+00:00,2023-11-01 01:15:18.539764085+00:00,0,1,78460,T,B,0,80.99,1,0,13728,172064101,CLF4
2023-11-01 01:15:31.346372226+00:00,2023-11-01 01:15:31.345665915+00:00,0,1,78460,T,B,0,81.0,2,0,17212,172067953,CLF4
2023-11-01 01:15:52.061473524+00:00,2023-11-01 01:15:52.059438711+00:00,0,1,78460,T,B,0,81.0,1,0,13614,172075343,CLF4
2023-11-01 01:15:52.061658022+00:00,2023-11-01 01:15:52.059440483+00:00,0,1,78460,T,B,0,81.0,1,0,14114,172075356,CLF4
2023-11-01 01:15:55.582721068+00:00,2023-11-01 01:15:55.582153371+00:00,0,1,78460,T,A,0,80.99,1,0,17454,172077273,CLF4
